COUNTY_CODE,DISTRICT_CODE,SCHOOL_CODE,COUNTY_NAME,DISTRICT_NAME,SCHOOL_NAME,SUBJECT,TESTED,Mean,Level1,Level2,Level3,Level4,Level5,MET_EXCEED
23,2370,75,MIDDLESEX ,JAMESBURG BORO,GRACE M BRECKWEDEL       ,Math,157,735,13.3,24.7,25,34.7,2.3,37
23,3120,70,MIDDLESEX ,METUCHEN,EDGAR                    ,ELA,689,765.5,3.5,8.8,18,47,22.5,69.5
23,3120,70,MIDDLESEX ,METUCHEN,EDGAR                    ,Math,616,746,3.8,19.2,37.5,31,8.5,39.8
23,3140,85,MIDDLESEX ,MIDDLESEX BOROUGH,VON E MAUGER MIDDLE      ,ELA,732,760.2,3.2,9,23,50,14.8,64.8
23,3140,85,MIDDLESEX ,MIDDLESEX BOROUGH,VON E MAUGER MIDDLE      ,Math,681,747.6,3,15,36,43,3.2,46.6
23,3220,50,MIDDLESEX ,MILLTOWN BORO,JOYCE KILMER             ,ELA,349,761.8,4.6,6.2,20.8,51,17.6,68.2
23,3220,50,MIDDLESEX ,MILLTOWN BORO,JOYCE KILMER             ,Math,318,748.2,4.2,13.6,32,45.6,4,49.8
23,3290,20,MIDDLESEX ,MONROE TOWNSHIP (MIDDLESEX),MONROE TOWNSHIP MIDDLE SCHOOL     ,ELA,1394,759.3,5.3,9.3,19.3,46.7,19.3,66
23,3290,20,MIDDLESEX ,MONROE TOWNSHIP (MIDDLESEX),MONROE TOWNSHIP MIDDLE SCHOOL     ,Math,1198,748.3,5.7,14.3,28.7,45.7,6,51.7
23,3530,55,MIDDLESEX ,NEW BRUNSWICK,NEW BRUNSWICK MIDDLE SCHOOL,ELA,782,722.5,26.5,25,26,20.5,2,22.5
23,3530,55,MIDDLESEX ,NEW BRUNSWICK,NEW BRUNSWICK MIDDLE SCHOOL,Math,404,724,15,38,33,14,0,15
23,3530,90,MIDDLESEX ,NEW BRUNSWICK,LIVINGSTON               ,ELA,219,731,14.3,23.7,36.3,24,1.3,25.3
23,3530,90,MIDDLESEX ,NEW BRUNSWICK,LIVINGSTON               ,Math,219,736,7.3,19.7,42,29,1.3,30.3
23,3530,110,MIDDLESEX ,NEW BRUNSWICK,MCKINLEY COMM            ,ELA,389,727.5,15.8,30,31.3,21.8,0.8,22.7
23,3530,110,MIDDLESEX ,NEW BRUNSWICK,MCKINLEY COMM            ,Math,307,721.6,15.4,39.4,28.8,16,0.4,16.2
23,3530,140,MIDDLESEX ,NEW BRUNSWICK,WOODROW WILSON           ,ELA,213,733.7,17,17.5,34.7,28.3,2.5,31.2
23,3530,140,MIDDLESEX ,NEW BRUNSWICK,WOODROW WILSON           ,Math,194,733.2,8.6,28,36,26.4,1.2,27.4
23,3620,65,MIDDLESEX ,NORTH BRUNSWICK TOWNSHIP,LINWOOD MIDDLE           ,ELA,1172,755,8,15,19.7,36.7,20.3,57
23,3620,65,MIDDLESEX ,NORTH BRUNSWICK TOWNSHIP,LINWOOD MIDDLE           ,Math,952,733.7,12.3,26.3,29.7,28,3.3,31.7
23,3620,90,MIDDLESEX ,NORTH BRUNSWICK TOWNSHIP,PARSONS                  ,ELA,357,739,16.7,20.3,24.3,31,7.3,38.7
23,3620,90,MIDDLESEX ,NORTH BRUNSWICK TOWNSHIP,PARSONS                  ,Math,358,734,16,27.7,25.3,25,6,31.3
23,3845,103,MIDDLESEX ,OLD BRIDGE TOWNSHIP,CARL SANDBURG MIDDLE     ,ELA,1024,748.7,7.7,13.3,28.7,40,10.3,50.3
23,3845,103,MIDDLESEX ,OLD BRIDGE TOWNSHIP,CARL SANDBURG MIDDLE     ,Math,984,742,6.7,18.3,33.7,37,4,41.3
23,3845,110,MIDDLESEX ,OLD BRIDGE TOWNSHIP,JONAS SALK MIDDLE        ,ELA,877,747,9.7,13,28,37.3,11.3,48.7
23,3845,110,MIDDLESEX ,OLD BRIDGE TOWNSHIP,JONAS SALK MIDDLE        ,Math,846,739.3,8.3,19.7,34.3,35.3,2,37.3
23,4090,140,MIDDLESEX ,PERTH AMBOY,MC GINNIS MIDDLE SCHOOL  ,ELA,1228,728,19.2,25,30.2,22.2,3.5,25.8
23,4090,140,MIDDLESEX ,PERTH AMBOY,MC GINNIS MIDDLE SCHOOL  ,Math,891,722.3,17,35,34.3,13,0.7,13.7
23,4090,150,MIDDLESEX ,PERTH AMBOY,SAMUEL E SHULL MIDDLE    ,ELA,1257,733.2,18.2,21.8,26.2,29,4.2,33.2
23,4090,150,MIDDLESEX ,PERTH AMBOY,SAMUEL E SHULL MIDDLE    ,Math,1260,723.8,17,38.2,27,16.2,1.5,17.8
23,4130,53,MIDDLESEX ,PISCATAWAY BOARD OF EDUCA,CONACKAMACK MIDDLE       ,ELA,409,757.3,6,10.7,24,43,16,59.3
23,4130,53,MIDDLESEX ,PISCATAWAY BOARD OF EDUCA,CONACKAMACK MIDDLE       ,Math,263,751.5,3,11.5,32,46,7,53.5
23,4130,55,MIDDLESEX ,PISCATAWAY BOARD OF EDUCA,QUIBBLETOWN MIDDLE       ,ELA,534,753.3,6,11.3,25.7,44.3,13,57.3
23,4130,55,MIDDLESEX ,PISCATAWAY BOARD OF EDUCA,QUIBBLETOWN MIDDLE       ,Math,447,736,9.3,24,32.7,31,3,34
23,4130,57,MIDDLESEX ,PISCATAWAY BOARD OF EDUCA,THEODORE SCHOR MIDDLE    ,ELA,544,751.3,8.7,14.3,22.7,42,12.3,54.7
23,4130,57,MIDDLESEX ,PISCATAWAY BOARD OF EDUCA,THEODORE SCHOR MIDDLE    ,Math,361,742,7,23.5,28,34.5,6.5,41
23,4660,55,MIDDLESEX ,SAYREVILLE,SAYREVILLE MIDDLE        ,ELA,1281,747.7,7,16.7,26.3,40,9.7,49.7
23,4660,55,MIDDLESEX ,SAYREVILLE,SAYREVILLE MIDDLE        ,Math,1162,736.3,11.3,24,31.3,30.3,3.3,33.7
23,4830,30,MIDDLESEX ,SOUTH AMBOY,SOUTH AMBOY HIGH         ,ELA,358,734,19,19.2,26,30,5.7,35.7
23,4830,30,MIDDLESEX ,SOUTH AMBOY,SOUTH AMBOY HIGH         ,Math,155,726.7,17,25.7,34,22.3,1,23.3
23,4860,75,MIDDLESEX ,SOUTH BRUNSWICK TOWNSHIP,CROSSROADS SOUTH         ,ELA,858,769.7,2,9,15.7,44.7,28.3,73.3
23,4860,75,MIDDLESEX ,SOUTH BRUNSWICK TOWNSHIP,CROSSROADS SOUTH         ,Math,649,745.7,6.3,17.7,28,40.7,7.3,48
23,4860,150,MIDDLESEX ,SOUTH BRUNSWICK TOWNSHIP,CROSSROADS NORTH         ,ELA,909,768.7,3.7,7.3,15,44.7,29.7,74
23,4860,150,MIDDLESEX ,SOUTH BRUNSWICK TOWNSHIP,CROSSROADS NORTH         ,Math,675,746.7,7.7,16.3,26.7,37.7,11.3,49.3
23,4910,53,MIDDLESEX ,SOUTH PLAINFIELD,SO PLAINFIELD MIDDLE     ,ELA,460,752,7.5,11,27.5,39,14.5,54
23,4910,53,MIDDLESEX ,SOUTH PLAINFIELD,SO PLAINFIELD MIDDLE     ,Math,419,737,10.5,19.5,32,36.5,1.5,38
23,4920,55,MIDDLESEX ,SOUTH RIVER,SOUTH RIVER MIDDLE       ,ELA,522,742.7,9.3,17,29.7,36.7,7.7,44
23,4920,55,MIDDLESEX ,SOUTH RIVER,SOUTH RIVER MIDDLE       ,Math,491,733.7,9.3,26.3,33,29,2.3,31.7
23,4970,90,MIDDLESEX ,SPOTSWOOD,SPOTSWOOD MEMORIAL SCHOOL,ELA,286,745.7,6.7,20,30.3,33.3,9,42.3
23,4970,90,MIDDLESEX ,SPOTSWOOD,SPOTSWOOD MEMORIAL SCHOOL,Math,179,746.5,1,15.5,36.5,45.5,2,47.5
23,5850,45,MIDDLESEX ,WOODBRIDGE TOWNSHIP,AVENEL MIDDLE SCHOOL     ,ELA,528,739.7,13,20.7,27.3,32.3,7.3,39
23,5850,45,MIDDLESEX ,WOODBRIDGE TOWNSHIP,AVENEL MIDDLE SCHOOL     ,Math,480,732.7,10,28.7,34,25.7,2,27.3
23,5850,60,MIDDLESEX ,WOODBRIDGE TOWNSHIP,COLONIA MIDDLE           ,ELA,528,748.3,7,16,29,38,10,48
23,5850,60,MIDDLESEX ,WOODBRIDGE TOWNSHIP,COLONIA MIDDLE           ,Math,481,743,6.3,19,36,33.7,4.3,38.7
23,5850,70,MIDDLESEX ,WOODBRIDGE TOWNSHIP,FORDS MIDDLE             ,ELA,598,740.7,12,18.7,29,33,7.3,40.3
23,5850,70,MIDDLESEX ,WOODBRIDGE TOWNSHIP,FORDS MIDDLE             ,Math,388,737.5,7.5,26,31,33.5,2.5,36
23,5850,80,MIDDLESEX ,WOODBRIDGE TOWNSHIP,ISELIN MIDDLE            ,ELA,568,755.7,6.7,9.3,26,42.3,16,58.3
23,5850,80,MIDDLESEX ,WOODBRIDGE TOWNSHIP,ISELIN MIDDLE            ,Math,514,753,5.7,13.7,25,42,14,55.7
23,5850,90,MIDDLESEX ,WOODBRIDGE TOWNSHIP,WOODBRIDGE MIDDLE        ,ELA,355,740.7,11.3,19,26.3,35.7,7,43.7
23,5850,90,MIDDLESEX ,WOODBRIDGE TOWNSHIP,WOODBRIDGE MIDDLE        ,Math,320,733,15.7,24.3,30,24.7,5.3,30
25,100,70,MONMOUTH  ,ASBURY PARK,ASBURY PARK MIDDLE SCHOOL,ELA,261,709.5,38,32,20,9,1,10
25,100,70,MONMOUTH  ,ASBURY PARK,ASBURY PARK MIDDLE SCHOOL,Math,149,713,35,35,20,10,0,10
25,100,100,MONMOUTH  ,ASBURY PARK,THURGOOD MARSHALL PRIMARY,ELA,90,704,51,23,16,9,1,10
25,100,100,MONMOUTH  ,ASBURY PARK,THURGOOD MARSHALL PRIMARY,Math,149,708.5,34.5,37.5,17,9.5,1,10.5
25,180,10,MONMOUTH  ,AVON BORO,AVON ELEM                ,ELA,71,776.8,0,1.2,16,50,32.8,82.8
25,180,10,MONMOUTH  ,AVON BORO,AVON ELEM                ,Math,56,754,5,8.3,25.3,50.3,11.7,61.3
25,270,20,MONMOUTH  ,BELMAR BORO,BELMAR ELEMENTARY        ,ELA,303,746.7,8.8,17.3,26.7,37.5,10,47.3
25,270,20,MONMOUTH  ,BELMAR BORO,BELMAR ELEMENTARY        ,Math,239,732.8,9.2,29,33.4,27.2,1.2,28.4
25,500,20,MONMOUTH  ,BRADLEY BEACH BORO,BRADLEY BEACH ELEMENTARY ,ELA,162,739.3,8.8,25.5,27.8,32.2,6.2,38.3
25,500,20,MONMOUTH  ,BRADLEY BEACH BORO,BRADLEY BEACH ELEMENTARY ,Math,111,734.2,7.8,28.8,35,27.8,1,28.8
25,560,20,MONMOUTH  ,BRIELLE BORO,BRIELLE ELEMENTARY       ,ELA,336,761.5,2.5,9.3,20.8,51.5,15.7,67.2
25,560,20,MONMOUTH  ,BRIELLE BORO,BRIELLE ELEMENTARY       ,Math,296,752,4,9.7,29.5,50.2,6.8,57
25,945,30,MONMOUTH  ,COLTS NECK TWP,CEDAR DRIVE              ,ELA,320,769.3,2.3,5.7,18.3,46,27,73.7
25,945,30,MONMOUTH  ,COLTS NECK TWP,CEDAR DRIVE              ,Math,253,750,6,15,25,45.7,8.3,54
25,1000,40,MONMOUTH  ,DEAL BORO,DEAL                     ,ELA,69,739,7.6,24.2,29.4,36,2.8,38.6
25,1000,40,MONMOUTH  ,DEAL BORO,DEAL                     ,Math,45,727,7,45.7,21.7,26,0,26
25,1260,70,MONMOUTH  ,EATONTOWN BORO,MEMORIAL                 ,ELA,183,757,5.5,14,20.5,39,22,60.5
25,1260,70,MONMOUTH  ,EATONTOWN BORO,MEMORIAL                 ,Math,184,738.5,10,20,36.5,32.5,2,34.5
25,1440,50,MONMOUTH  ,FAIR HAVEN BORO,KNOLLWOOD                ,ELA,551,760.8,3,9.2,21,51.8,15.2,67.2
25,1440,50,MONMOUTH  ,FAIR HAVEN BORO,KNOLLWOOD                ,Math,444,751.2,1.8,12.5,32,48.2,5.8,54
25,1490,50,MONMOUTH  ,FARMINGDALE BORO,FARMINGDALE ELEMENTARY   ,ELA,78,752.6,6,13.6,24.4,48.4,7.6,56
25,1490,50,MONMOUTH  ,FARMINGDALE BORO,FARMINGDALE ELEMENTARY   ,Math,60,741,0,27.8,40,29,3.5,32.2
25,1640,60,MONMOUTH  ,FREEHOLD BORO,INTERMEDIATE             ,ELA,401,734.3,12.7,25,31.3,28,3.3,31
25,1640,60,MONMOUTH  ,FREEHOLD BORO,INTERMEDIATE             ,Math,380,732,10.7,28.3,35,24.3,2,26.3
25,1660,23,MONMOUTH  ,FREEHOLD TWP,CLIFTON T. BARKALOW      ,ELA,574,766.3,1.7,7,23.3,45,23.3,68
25,1660,23,MONMOUTH  ,FREEHOLD TWP,CLIFTON T. BARKALOW      ,Math,498,753.7,1.7,10.3,29.7,51.3,7.3,58.7
25,1660,24,MONMOUTH  ,FREEHOLD TWP,DWIGHT D. EISENHOWER     ,ELA,585,769,3,7.7,17,44.7,28,72.7
25,1660,24,MONMOUTH  ,FREEHOLD TWP,DWIGHT D. EISENHOWER     ,Math,500,752.3,4,15,24.7,47.7,9,56.7
25,2105,105,MONMOUTH  ,HAZLET TOWNSHIP,HAZLET MIDDLE SCHOOL     ,ELA,460,743.5,7,18.5,32,34.5,7.5,42.5
25,2105,105,MONMOUTH  ,HAZLET TOWNSHIP,HAZLET MIDDLE SCHOOL     ,Math,367,726.5,11.5,35,37,16.5,0.5,17
25,2120,50,MONMOUTH  ,HENRY HUDSON REG,HENRY HUDSON REG SCHOOL  ,ELA,129,748.5,15.5,9,15.5,52.5,7.8,60.2
25,2120,50,MONMOUTH  ,HENRY HUDSON REG,HENRY HUDSON REG SCHOOL  ,Math,27,738,11,19,41,30,0,30
25,2230,30,MONMOUTH  ,HOLMDEL TOWNSHIP,WILLIAM SATZ INTERMEDIATE,ELA,453,769,1.5,9.5,15,43,31,73.5
25,2230,30,MONMOUTH  ,HOLMDEL TOWNSHIP,WILLIAM SATZ INTERMEDIATE,Math,287,745.5,5,12,36,44.5,2.5,47
25,2290,25,MONMOUTH  ,HOWELL TWP,HOWELL TWP M S NORTH     ,ELA,632,754.7,5,13.3,24,42.7,15,57.3
25,2290,25,MONMOUTH  ,HOWELL TWP,HOWELL TWP M S NORTH     ,Math,531,734,9.7,26.7,33.3,29,1,30
25,2290,27,MONMOUTH  ,HOWELL TWP,HOWELL TWP M S SOUTH     ,ELA,614,754,6.3,10.7,24.7,45,13.7,58.7
25,2290,27,MONMOUTH  ,HOWELL TWP,HOWELL TWP M S SOUTH     ,Math,512,739,9.7,14.7,36.3,37.7,2.3,40
25,2290,45,MONMOUTH  ,HOWELL TWP,HOWELL TWP MEMORIAL MS   ,ELA,499,757,2.7,11,25.7,45.7,14.3,60
25,2290,45,MONMOUTH  ,HOWELL TWP,HOWELL TWP MEMORIAL MS   ,Math,400,739,5,21.7,40,31,2,33
25,2400,30,MONMOUTH  ,KEANSBURG BOROUGH,JOSEPH R. BOLGER MID SCH ,ELA,255,721.8,24,31.8,24.8,18.5,0.8,19.2
25,2400,30,MONMOUTH  ,KEANSBURG BOROUGH,JOSEPH R. BOLGER MID SCH ,Math,132,720,21,38.5,30,9.5,1.5,11
25,2430,60,MONMOUTH  ,KEYPORT,CENTRAL SCHOOL           ,ELA,329,741,10.2,18.5,33.7,31.2,6.7,37.3
25,2430,60,MONMOUTH  ,KEYPORT,CENTRAL SCHOOL           ,Math,316,733.2,11,23.2,37.5,27.7,1.2,28.7
25,2720,50,MONMOUTH  ,LITTLE SILVER BORO,MARKHAM PLACE            ,ELA,355,782,0.8,4.2,9.5,47.8,37.5,85.2
25,2720,50,MONMOUTH  ,LITTLE SILVER BORO,MARKHAM PLACE            ,Math,319,761.8,1.5,7.5,20,56.8,14.5,71.2
25,2770,60,MONMOUTH  ,LONG BRANCH,LONG BRANCH MIDDLE       ,ELA,999,723.7,23.7,27.7,25,21,2.3,23.7
25,2770,60,MONMOUTH  ,LONG BRANCH,LONG BRANCH MIDDLE       ,Math,667,728,11,35.5,34.5,18.5,1,19.5
25,2920,60,MONMOUTH  ,MANALAPAN-ENGLISHTOWN REG,MANALAPAN-ENGLISHTOWN MID,ELA,1071,763.5,3.5,8,19.5,46.5,22.5,68.5
25,2920,60,MONMOUTH  ,MANALAPAN-ENGLISHTOWN REG,MANALAPAN-ENGLISHTOWN MID,Math,805,748,4,13.5,30.5,49,3,51.5
25,2930,60,MONMOUTH  ,MANASQUAN,MANASQUAN ELEM           ,ELA,372,758.5,2.3,8.5,23.2,57.2,8.8,66.2
25,2930,60,MONMOUTH  ,MANASQUAN,MANASQUAN ELEM           ,Math,341,745.5,3.2,14.3,37,43,2.5,45.7
25,3030,48,MONMOUTH  ,MARLBORO TWP,MARLBORO MEMORIAL MIDDLE ,ELA,853,772.7,1.3,5,16.3,48.3,29,77
25,3030,48,MONMOUTH  ,MARLBORO TWP,MARLBORO MEMORIAL MIDDLE ,Math,696,759,1.7,7.7,26.7,51,13.3,63.7
25,3030,50,MONMOUTH  ,MARLBORO TWP,MARLBORO MIDDLE SCH      ,ELA,837,767.3,3,7.3,19,44.3,26.7,71.3
25,3030,50,MONMOUTH  ,MARLBORO TWP,MARLBORO MIDDLE SCH      ,Math,696,751,4.3,13,32,41.3,10,51
25,3040,53,MONMOUTH  ,MATAWAN-ABERDEEN REGIONAL,MATAWAN AVENUE MIDDLE    ,ELA,697,756.7,7.3,10.3,21.7,42.3,18,60.7
25,3040,53,MONMOUTH  ,MATAWAN-ABERDEEN REGIONAL,MATAWAN AVENUE MIDDLE    ,Math,604,745.3,5,16.3,30,44.3,4.7,49
25,3160,55,MONMOUTH  ,MIDDLETOWN TOWNSHIP,BAYSHORE MIDDLE SCHOOL   ,ELA,507,755,7,10.7,23.3,44.3,14.3,59.3
25,3160,55,MONMOUTH  ,MIDDLETOWN TOWNSHIP,BAYSHORE MIDDLE SCHOOL   ,Math,455,743.7,5.7,18.7,34.7,38.3,3,41.3
25,3160,57,MONMOUTH  ,MIDDLETOWN TOWNSHIP,THOMPSON MIDDLE SCHOOL   ,ELA,817,758.7,3.7,8.3,23.7,50.7,13.7,64.3
25,3160,57,MONMOUTH  ,MIDDLETOWN TOWNSHIP,THOMPSON MIDDLE SCHOOL   ,Math,710,750.7,4.7,10,28.7,50.3,5.7,55.7
25,3160,59,MONMOUTH  ,MIDDLETOWN TOWNSHIP,THORNE MIDDLE SCHOOL     ,ELA,609,740,10.7,20.3,29.3,32.3,6.7,39.3
25,3160,59,MONMOUTH  ,MIDDLETOWN TOWNSHIP,THORNE MIDDLE SCHOOL     ,Math,567,736,10.7,23,35.3,28.3,2.3,31.3
25,3160,130,MONMOUTH  ,MIDDLETOWN TOWNSHIP,MIDDLETOWN VILLAGE       ,ELA,224,762.7,0.7,8.7,20,60.3,10.3,70.7
25,3160,130,MONMOUTH  ,MIDDLETOWN TOWNSHIP,MIDDLETOWN VILLAGE       ,Math,224,758.7,0,5,33,54.3,7.7,62
25,3160,145,MONMOUTH  ,MIDDLETOWN TOWNSHIP,NUT SWAMP                ,ELA,276,765,2.3,5.7,19,61,12.7,73.3
25,3160,145,MONMOUTH  ,MIDDLETOWN TOWNSHIP,NUT SWAMP                ,Math,277,764,0,5.7,25,55,14.3,69
25,3200,40,MONMOUTH  ,MILLSTONE TWP,MILLSTONE TWP MIDDLE SCH ,ELA,448,766.3,1.7,4.7,19,55,20,75
25,3200,40,MONMOUTH  ,MILLSTONE TWP,MILLSTONE TWP MIDDLE SCH ,Math,369,752,3.3,10.7,28.3,49.7,7.7,57.7
25,3250,50,MONMOUTH  ,MONMOUTH BEACH BORO,MONMOUTH BEACH ELEM      ,ELA,180,776.7,1.3,2.7,10.5,60.7,25,85.5
25,3250,50,MONMOUTH  ,MONMOUTH BEACH BORO,MONMOUTH BEACH ELEM      ,Math,162,758.2,2.7,6.7,24.5,58,8.2,66.2
25,3500,60,MONMOUTH  ,NEPTUNE CITY,WOODROW WILSON           ,ELA,220,735.2,15.3,19,29.8,32.7,3.3,36
25,3500,60,MONMOUTH  ,NEPTUNE CITY,WOODROW WILSON           ,Math,186,725,14.2,36.6,32.2,16.2,1.2,17
25,3510,55,MONMOUTH  ,NEPTUNE TOWNSHIP,NEPTUNE MIDDLE SCHOOL    ,ELA,729,731.7,18,23.7,29.3,25.3,4,29.3
25,3510,55,MONMOUTH  ,NEPTUNE TOWNSHIP,NEPTUNE MIDDLE SCHOOL    ,Math,481,728.5,10.5,35.5,33,19,2,20.5
25,3810,40,MONMOUTH  ,OCEAN TOWNSHIP,OCEAN TWP INTERMEDIATE   ,ELA,823,753,4.8,12.8,27.8,45,10.5,55
25,3810,40,MONMOUTH  ,OCEAN TOWNSHIP,OCEAN TWP INTERMEDIATE   ,Math,759,744.2,4.8,17.5,34.2,39.8,3.2,43
25,3830,30,MONMOUTH  ,OCEANPORT BORO,MAPLE PLACE              ,ELA,200,751.8,6.8,14.8,27,39.8,12,51.8
25,3830,30,MONMOUTH  ,OCEANPORT BORO,MAPLE PLACE              ,Math,152,742.7,2.7,19.3,36.7,40.3,1,41.3
25,4360,60,MONMOUTH  ,RED BANK BORO,RED BANK MIDDLE          ,ELA,371,740,6.8,24.8,32.2,30.8,5.5,36.2
25,4360,60,MONMOUTH  ,RED BANK BORO,RED BANK MIDDLE          ,Math,357,728,12,34.5,32.2,20,1,21
25,4570,50,MONMOUTH  ,RUMSON BORO,FORRESTDALE              ,ELA,525,774.8,2.4,4.2,12.2,50.8,30.2,81.2
25,4570,50,MONMOUTH  ,RUMSON BORO,FORRESTDALE              ,Math,422,754.8,3.6,10.8,30.2,42.8,12.6,55.4
25,4690,50,MONMOUTH  ,SEA GIRT BORO,SEA GIRT ELEM            ,ELA,86,776.7,0,3.8,8.7,64.2,23.5,87.7
25,4690,50,MONMOUTH  ,SEA GIRT BORO,SEA GIRT ELEM            ,Math,69,759.8,3.4,8.4,12.4,67.8,8,76
25,4770,50,MONMOUTH  ,SHREWSBURY BORO,SHREWSBURY ELEM          ,ELA,301,762.8,0.7,8.8,15.3,64.3,10.7,75
25,4770,50,MONMOUTH  ,SHREWSBURY BORO,SHREWSBURY ELEM          ,Math,286,756.5,1,10.3,23.7,57.5,7.2,64.7
25,4980,50,MONMOUTH  ,SPRING LAKE BORO,H W MOUNTZ ELEM          ,ELA,132,781.2,0.7,1.7,11.7,58.3,27.8,86.2
25,4980,50,MONMOUTH  ,SPRING LAKE BORO,H W MOUNTZ ELEM          ,Math,101,770.6,0,3.6,12.8,68.8,14.8,83.6
25,4990,50,MONMOUTH  ,SPRING LAKE HEIGHTS BORO,SPRING LAKE HEIGHTS ELEM ,ELA,213,767.3,4,4.2,19,51.2,22,73.2
25,4990,50,MONMOUTH  ,SPRING LAKE HEIGHTS BORO,SPRING LAKE HEIGHTS ELEM ,Math,165,748.4,1.6,14.8,34.4,45.4,3.6,48.8
25,5185,70,MONMOUTH  ,TINTON FALLS,TINTON FALLS             ,ELA,470,767,4,8.3,14.3,49.7,23.7,73
25,5185,70,MONMOUTH  ,TINTON FALLS,TINTON FALLS             ,Math,423,746.3,7,16.7,26.7,46,4,50
25,5230,50,MONMOUTH  ,UNION BEACH,MEMORIAL                 ,ELA,346,746.8,5.5,20.3,27.8,37.3,9.2,46.5
25,5230,50,MONMOUTH  ,UNION BEACH,MEMORIAL                 ,Math,301,742,4,25.2,30.8,35,5,40
25,5310,70,MONMOUTH  ,UPPER FREEHOLD REGIONAL,STONE BRIDGE MIDDLE SCHOOL,ELA,498,764.2,1.5,7.8,21.8,50.5,18.2,69
25,5310,70,MONMOUTH  ,UPPER FREEHOLD REGIONAL,STONE BRIDGE MIDDLE SCHOOL,Math,452,742.5,5,20.2,35,35.2,4.5,39.5
25,5420,75,MONMOUTH  ,WALL TOWNSHIP,INTERMEDIATE             ,ELA,669,756.7,5.7,10.3,23,44.3,16.3,60.7
25,5420,75,MONMOUTH  ,WALL TOWNSHIP,INTERMEDIATE             ,Math,489,739.3,9.7,17.3,34.7,36.7,2.3,39
25,5640,50,MONMOUTH  ,WEST LONG BRANCH BORO,FRANK ANTONIDES          ,ELA,299,751.4,5.2,14.8,24.6,47,8.6,55.6
25,5640,50,MONMOUTH  ,WEST LONG BRANCH BORO,FRANK ANTONIDES          ,Math,284,737.4,6.6,22.8,37.6,30.6,2.6,33.2
27,450,30,MORRIS    ,BOONTON TOWN,JOHN HILL                ,ELA,425,754.7,6.7,14.3,19.2,43.8,16,59.8
27,450,30,MORRIS    ,BOONTON TOWN,JOHN HILL                ,Math,389,745.8,10.2,14.3,30.3,39.7,5.7,45.3
27,460,60,MORRIS    ,BOONTON TWP,ROCKAWAY VALLEY          ,ELA,325,776.2,0.8,4.7,13.2,50.7,30.7,81.3
27,460,60,MORRIS    ,BOONTON TWP,ROCKAWAY VALLEY          ,Math,262,755.4,2,13,24.2,51.2,9.6,60.8
27,630,30,MORRIS    ,BUTLER,RICHARD BUTLER           ,ELA,286,752.8,1.5,9.5,31.8,52.2,4.8,57.2
27,630,30,MORRIS    ,BUTLER,RICHARD BUTLER           ,Math,263,749.5,1.2,10.5,38.2,46.5,3.5,50
27,785,30,MORRIS    ,SCH DIST OF THE CHATHAMS,CHATHAM MIDDLE           ,ELA,821,767.3,2.3,5.7,17.3,51,23.7,74.7
27,785,30,MORRIS    ,SCH DIST OF THE CHATHAMS,CHATHAM MIDDLE           ,Math,572,756,1.5,9.5,26,56,7.5,63
27,820,20,MORRIS    ,CHESTER TWP,BLACK RIVER MIDDLE       ,ELA,329,771,1.7,4,18.7,48,27.3,75
27,820,20,MORRIS    ,CHESTER TWP,BLACK RIVER MIDDLE       ,Math,243,755,3.7,3.7,32,55.3,5.3,60.7
27,1090,80,MORRIS    ,DENVILLE TWP,VALLEYVIEW MIDDLE        ,ELA,534,768.3,2.3,7.3,16.3,46.7,27.3,74.7
27,1090,80,MORRIS    ,DENVILLE TWP,VALLEYVIEW MIDDLE        ,Math,484,745,3,15.7,37.3,40,3.3,43.7
27,1110,65,MORRIS    ,DOVER TOWN,DOVER MIDDLE             ,ELA,435,753,8.5,12,20,39.5,20.5,60
27,1110,65,MORRIS    ,DOVER TOWN,DOVER MIDDLE             ,Math,363,733,9,24.5,34,27.5,5,32.5
27,1190,50,MORRIS    ,EAST HANOVER TWP,EAST HANOVER MIDDLE      ,ELA,335,757.3,4,11.7,26.3,40.3,17.7,58.3
27,1190,50,MORRIS    ,EAST HANOVER TWP,EAST HANOVER MIDDLE      ,Math,295,735.3,10.3,27,32.7,24.3,6,30
27,1530,30,MORRIS    ,FLORHAM PARK BORO,RIDGEDALE                ,ELA,284,770.7,1,7,16.3,48.3,27.7,75.7
27,1530,30,MORRIS    ,FLORHAM PARK BORO,RIDGEDALE                ,Math,247,744.7,3.7,21.3,34,36.7,4.3,41
27,2000,40,MORRIS    ,HANOVER TWP,MEMORIAL JUNIOR          ,ELA,411,757,7.7,9,23,43.3,17,60
27,2000,40,MORRIS    ,HANOVER TWP,MEMORIAL JUNIOR          ,Math,370,743.3,8.7,16.7,30.3,38.7,5.7,44.3
27,2010,50,MORRIS    ,HARDING TOWNSHIP,HARDING TWP              ,ELA,177,772.5,0.8,5.7,15.7,52.2,26.2,78
27,2010,50,MORRIS    ,HARDING TOWNSHIP,HARDING TWP              ,Math,143,756.6,1.8,14.4,23.6,46.4,13.6,60.2
27,2380,45,MORRIS    ,JEFFERSON TWP. SCHOOL DIS,JEFFERSON TWP MIDDLE     ,ELA,705,755,4.3,11.7,25.3,44.7,14,58.7
